Episode,Score,Success,Fish,Difficulty,Behavior,Episode_Length,Epsilon,Win_Streak,Avg_Score_100,Win_Rate_100,Easy_Success_Rate,Medium_Success_Rate,Hard_Success_Rate
2778,66.77,1,Sea Cucumber,40,sinker,340,0.1645,5,79.58,96.0,97.5,98.9,74.6
2779,109.85,1,Tuna,70,smooth,395,0.1644,6,79.89,96.0,97.5,98.9,74.6
2780,69.82,1,Sea Cucumber,40,sinker,338,0.1644,7,79.53,96.0,97.5,98.9,74.6
2781,110.88,1,Stonefish,65,sinker,465,0.1644,8,80.00,96.0,97.5,98.9,74.6
2782,95.57,1,Midnight Carp,55,mixed,443,0.1644,9,80.46,96.0,97.5,98.9,74.6
2783,-32.38,0,Eel,70,smooth,167,0.1643,0,79.60,95.0,97.5,98.8,74.6
2784,33.85,1,Carp,15,mixed,643,0.1643,1,79.37,95.0,97.5,98.8,74.6
2785,114.19,1,Tuna,70,smooth,325,0.1643,2,79.86,95.0,97.5,98.8,74.6
2786,-37.99,0,Octopus,95,sinker,167,0.1643,0,78.70,94.0,97.5,98.8,74.5
2787,-18.97,0,Halibut,50,sinker,245,0.1642,0,77.99,93.0,97.5,98.7,74.5
2788,106.03,1,Eel,70,smooth,325,0.1642,1,77.95,93.0,97.5,98.7,74.5
2789,83.95,1,Salmon,50,mixed,323,0.1642,2,77.71,93.0,97.5,98.7,74.5
2790,84.15,1,Salmon,50,mixed,330,0.1642,3,77.86,93.0,97.5,98.7,74.5
2791,-14.64,0,Flounder,50,sinker,285,0.1641,0,76.98,92.0,97.5,98.6,74.5
2792,48.82,1,Smallmouth Bass,28,mixed,350,0.1641,1,76.72,92.0,97.5,98.6,74.5
2793,51.32,1,Smallmouth Bass,28,mixed,408,0.1641,2,76.81,92.0,97.5,98.6,74.5
2794,52.55,1,Anchovy,30,dart,325,0.1641,3,76.38,92.0,97.5,98.6,74.5
2795,28.32,1,Carp,15,mixed,325,0.1640,4,75.30,92.0,97.5,98.6,74.5
2796,63.85,1,Bream,35,smooth,355,0.1640,5,75.65,92.0,97.5,98.6,74.5
2797,52.15,1,Smallmouth Bass,28,mixed,393,0.1640,6,75.64,92.0,97.5,98.6,74.5
2798,66.09,1,Sea Cucumber,40,sinker,340,0.1640,7,76.00,92.0,97.5,98.6,74.5
2799,87.08,1,Lionfish,50,smooth,330,0.1639,8,76.01,92.0,97.5,98.6,74.5
2800,74.73,1,Walleye,45,smooth,340,0.1639,9,75.98,92.0,97.5,98.6,74.5
2801,68.67,1,Sea Cucumber,40,sinker,360,0.1639,10,75.37,92.0,97.5,98.6,74.5
2802,50.86,1,Anchovy,30,dart,318,0.1639,11,75.19,92.0,97.5,98.6,74.5
2803,72.78,1,Shad,45,smooth,325,0.1639,12,74.95,92.0,97.5,98.6,74.5
2804,29.59,1,Carp,15,mixed,330,0.1638,13,74.71,92.0,97.5,98.6,74.5
2805,63.84,1,Bream,35,smooth,338,0.1638,14,74.76,92.0,97.5,98.6,74.5
2806,94.75,1,Stonefish,65,sinker,313,0.1638,15,74.67,92.0,97.5,98.6,74.5
2807,83.13,1,Lionfish,50,smooth,325,0.1638,16,74.89,92.0,97.5,98.6,74.5
2808,62.36,1,Perch,35,dart,345,0.1637,17,74.74,92.0,97.5,98.6,74.5
2809,78.83,1,Bullhead,46,smooth,323,0.1637,18,74.92,92.0,97.5,98.6,74.5
2810,68.87,1,Sea Cucumber,40,sinker,355,0.1637,19,74.25,92.0,97.5,98.6,74.5
2811,81.47,1,Woodskip,50,mixed,318,0.1637,20,74.20,92.0,97.5,98.6,74.5
2812,50.76,1,Sunfish,30,mixed,318,0.1636,21,73.72,92.0,97.5,98.6,74.5
2813,-25.80,0,Super Cucumber,80,sinker,254,0.1636,0,72.60,91.0,97.5,98.6,74.3
2814,-45.21,0,Octopus,95,sinker,177,0.1636,0,70.98,90.0,97.5,98.6,74.1
2815,88.82,1,Slimejack,55,dart,320,0.1636,1,71.02,90.0,97.5,98.6,74.1
2816,-32.25,0,Dorado,78,mixed,237,0.1635,0,70.24,89.0,97.5,98.6,74.0
2817,69.64,1,Rainbow Trout,45,mixed,318,0.1635,1,71.14,90.0,97.5,98.6,74.0
2818,48.24,1,Smallmouth Bass,28,mixed,423,0.1635,2,70.75,90.0,97.5,98.6,74.0
2819,129.37,1,Super Cucumber,80,sinker,433,0.1635,3,70.65,90.0,97.5,98.6,74.0
2820,82.10,1,Salmon,50,mixed,425,0.1634,4,70.92,90.0,97.5,98.6,74.0
2821,93.49,1,Midnight Carp,55,mixed,413,0.1634,5,70.96,90.0,97.5,98.6,74.0
2822,51.85,1,Smallmouth Bass,28,mixed,335,0.1634,6,70.12,90.0,97.5,98.6,74.0
2823,113.33,1,Eel,70,smooth,325,0.1634,7,70.31,90.0,97.5,98.6,74.0
2824,81.55,1,Ghostfish,50,mixed,338,0.1633,8,69.85,90.0,97.5,98.6,74.0
2825,113.58,1,Ice Pip,85,dart,355,0.1633,9,69.39,90.0,97.5,98.6,74.1
2826,61.45,1,Chub,35,dart,340,0.1633,10,69.48,90.0,97.5,98.6,74.1
2827,53.25,1,Smallmouth Bass,28,mixed,348,0.1633,11,68.92,90.0,97.5,98.6,74.1
2828,62.53,1,Bream,35,smooth,350,0.1632,12,68.33,90.0,97.5,98.6,74.1
2829,65.27,1,Sea Cucumber,40,sinker,335,0.1632,13,68.42,90.0,97.5,98.6,74.1
2830,50.38,0,Scorpion Carp,90,dart,929,0.1632,0,67.73,90.0,97.5,98.6,73.9
2831,-22.71,0,Stonefish,65,sinker,242,0.1632,0,66.64,89.0,97.5,98.5,73.9
2832,183.25,1,Sturgeon,78,mixed,915,0.1631,1,68.01,89.0,97.5,98.5,74.0
2833,73.61,1,Halibut,50,sinker,330,0.1631,2,67.51,89.0,97.5,98.5,74.0
2834,135.15,1,Tiger Trout,60,dart,863,0.1631,3,68.17,89.0,97.5,98.5,74.0
2835,51.32,1,Anchovy,30,dart,343,0.1631,4,68.38,89.0,97.5,98.5,74.0
2836,-23.55,0,Slimejack,55,dart,237,0.1631,0,67.11,88.0,97.5,98.4,74.0
2837,49.59,1,Sardine,30,dart,330,0.1630,1,66.65,88.0,97.5,98.4,74.0
2838,46.91,1,Smallmouth Bass,28,mixed,335,0.1630,2,66.58,88.0,97.5,98.4,74.0
2839,106.92,1,Eel,70,smooth,323,0.1630,3,66.47,88.0,97.5,98.4,74.0
2840,72.24,1,Flounder,50,sinker,333,0.1630,4,66.36,88.0,97.5,98.4,74.0
2841,184.10,1,Octopus,95,sinker,598,0.1629,5,67.42,88.0,97.5,98.4,74.1
2842,62.70,1,Bream,35,smooth,358,0.1629,6,66.83,88.0,97.5,98.4,74.1
2843,52.90,1,Sardine,30,dart,368,0.1629,7,66.46,88.0,97.5,98.4,74.1
2844,61.49,1,Perch,35,dart,343,0.1629,8,66.51,88.0,97.5,98.4,74.1
2845,30.81,1,Carp,15,mixed,328,0.1628,9,65.35,88.0,97.5,98.4,74.1
2846,86.36,1,Lionfish,50,smooth,328,0.1628,10,65.45,88.0,97.5,98.4,74.1
2847,64.57,1,Bream,35,smooth,353,0.1628,11,65.47,88.0,97.5,98.4,74.1
2848,53.68,1,Sardine,30,dart,360,0.1628,12,65.13,88.0,97.5,98.4,74.1
2849,59.53,1,Perch,35,dart,343,0.1627,13,65.07,88.0,97.5,98.4,74.1
2850,-29.48,0,Squid,75,sinker,195,0.1627,0,63.39,87.0,97.5,98.4,73.9
2851,113.43,1,Squid,75,sinker,320,0.1627,1,63.25,87.0,97.5,98.4,73.9
2852,80.85,1,Ghostfish,50,mixed,313,0.1627,2,63.16,87.0,97.5,98.4,73.9
2853,125.57,1,Stingray,80,sinker,473,0.1626,3,63.82,87.0,97.5,98.4,74.0
2854,62.61,1,Red Snapper,40,mixed,323,0.1626,4,63.85,87.0,97.5,98.4,74.0
2855,-10.94,0,Lingcod,85,mixed,365,0.1626,0,62.65,86.0,97.5,98.4,73.8
2856,76.06,1,Walleye,45,smooth,335,0.1626,1,62.73,86.0,97.5,98.4,73.8
2857,56.04,1,Sunfish,30,mixed,333,0.1625,2,62.27,86.0,97.5,98.4,73.8
2858,65.55,1,Bream,35,smooth,355,0.1625,3,62.59,86.0,97.5,98.4,73.8
2859,88.71,1,Red Mullet,55,smooth,325,0.1625,4,62.73,86.0,97.5,98.4,73.8
2860,64.82,1,Red Snapper,40,mixed,335,0.1625,5,62.85,86.0,97.5,98.4,73.8
2861,74.41,1,Woodskip,50,mixed,325,0.1624,6,62.79,86.0,97.5,98.4,73.8
2862,80.21,1,Slimejack,55,dart,328,0.1624,7,62.43,86.0,97.5,98.4,73.8
2863,83.36,1,Albacore,60,mixed,323,0.1624,8,62.35,86.0,97.5,98.4,73.8
2864,91.14,1,Red Mullet,55,smooth,328,0.1624,9,62.63,86.0,97.5,98.4,73.8
2865,53.53,1,Anchovy,30,dart,340,0.1623,10,62.60,86.0,97.5,98.4,73.8
2866,61.14,1,Perch,35,dart,340,0.1623,11,62.40,86.0,97.5,98.4,73.8
2867,63.06,1,Bream,35,smooth,340,0.1623,12,62.23,86.0,97.5,98.4,73.8
2868,84.78,1,Tiger Trout,60,dart,315,0.1623,13,63.37,87.0,97.5,98.4,73.8
2869,74.88,1,Walleye,45,smooth,325,0.1622,14,63.02,87.0,97.5,98.4,73.8
2870,75.29,1,Shad,45,smooth,330,0.1622,15,63.15,87.0,97.5,98.4,73.8
2871,76.00,1,Tilapia,50,mixed,310,0.1622,16,64.03,88.0,97.5,98.4,73.8
2872,149.24,1,Lingcod,85,mixed,470,0.1622,17,63.97,88.0,97.5,98.4,73.9
2873,60.13,1,Chub,35,dart,330,0.1621,18,64.77,89.0,97.5,98.4,73.9
2874,97.27,1,Albacore,60,mixed,325,0.1621,19,65.25,89.0,97.5,98.4,73.9
2875,97.53,1,Sandfish,65,mixed,350,0.1621,20,65.63,89.0,97.5,98.4,73.9
2876,-17.78,0,Catfish,75,mixed,312,0.1621,0,64.48,88.0,97.5,98.4,73.8
2877,109.57,1,Eel,70,smooth,320,0.1621,1,64.99,88.0,97.5,98.4,73.8
2878,54.23,1,Sunfish,30,mixed,340,0.1620,2,64.87,88.0,97.5,98.4,73.8
2879,54.21,1,Smallmouth Bass,28,mixed,338,0.1620,3,64.31,88.0,97.5,98.4,73.8
2880,80.92,1,Ghostfish,50,mixed,368,0.1620,4,64.42,88.0,97.5,98.4,73.8
2881,110.16,1,Tuna,70,smooth,328,0.1620,5,64.42,88.0,97.5,98.4,73.8
2882,64.20,1,Red Snapper,40,mixed,323,0.1619,6,64.10,88.0,97.5,98.4,73.8
2883,85.33,1,Pike,60,dart,318,0.1619,7,65.28,89.0,97.5,98.4,73.8
2884,47.34,1,Herring,25,dart,363,0.1619,8,65.41,89.0,97.5,98.4,73.8
2885,163.18,1,Octopus,95,sinker,478,0.1619,9,65.90,89.0,97.5,98.4,73.8
2886,157.56,1,Void Salmon,80,mixed,603,0.1618,10,67.86,90.0,97.5,98.4,73.9
2887,53.32,1,Anchovy,30,dart,343,0.1618,11,68.58,91.0,97.5,98.4,73.9
2888,68.89,1,Red Snapper,40,mixed,323,0.1618,12,68.21,91.0,97.6,98.4,73.9
2889,27.97,0,Pufferfish,80,floater,919,0.1618,0,67.65,91.0,97.6,98.4,73.7
2890,79.75,1,Woodskip,50,mixed,325,0.1617,1,67.61,91.0,97.6,98.4,73.7
2891,104.54,1,Squid,75,sinker,310,0.1617,2,68.80,92.0,97.6,98.4,73.8
2892,142.40,1,Lingcod,85,mixed,510,0.1617,3,69.73,92.0,97.6,98.4,73.8
2893,58.14,1,Perch,35,dart,328,0.1617,4,69.80,92.0,97.6,98.4,73.8
2894,85.35,1,Slimejack,55,dart,318,0.1616,5,70.13,92.0,97.6,98.4,73.8
2895,74.13,1,Woodskip,50,mixed,378,0.1616,6,70.59,92.0,97.6,98.4,73.8
2896,88.43,1,Pike,60,dart,315,0.1616,7,70.83,92.0,97.6,98.4,73.8
2897,15.43,0,Pufferfish,80,floater,840,0.1616,0,70.47,92.0,97.6,98.4,73.7
2898,63.60,1,Bream,35,smooth,355,0.1615,1,70.44,92.0,97.6,98.4,73.7
2899,67.50,1,Red Snapper,40,mixed,325,0.1615,2,70.25,92.0,97.6,98.4,73.7
2900,120.91,1,Catfish,75,mixed,445,0.1615,3,70.71,92.0,97.6,98.4,73.7
2901,-46.39,0,Ice Pip,85,dart,290,0.1615,0,69.56,91.0,97.6,98.4,73.6
2902,31.86,1,Carp,15,mixed,330,0.1614,1,69.37,91.0,97.6,98.4,73.6
2903,31.53,1,Carp,15,mixed,333,0.1614,2,68.96,91.0,97.6,98.4,73.6
2904,88.89,1,Red Mullet,55,smooth,330,0.1614,3,69.55,91.0,97.6,98.4,73.6
2905,110.09,1,Stingray,80,sinker,363,0.1614,4,70.01,91.0,97.6,98.4,73.6
2906,31.95,1,Carp,15,mixed,328,0.1613,5,69.38,91.0,97.6,98.4,73.6
2907,113.13,1,Eel,70,smooth,318,0.1613,6,69.68,91.0,97.6,98.4,73.6
2908,32.27,1,Carp,15,mixed,333,0.1613,7,69.38,91.0,97.6,98.4,73.6
2909,132.99,1,Stingray,80,sinker,453,0.1613,8,69.92,91.0,97.6,98.4,73.7
2910,89.10,1,Blue Discus,60,dart,490,0.1612,9,70.13,91.0,97.6,98.4,73.7
2911,101.78,1,Sandfish,65,mixed,325,0.1612,10,70.33,91.0,97.6,98.4,73.7
2912,56.78,1,Perch,35,dart,333,0.1612,11,70.39,91.0,97.6,98.4,73.7
2913,46.42,1,Herring,25,dart,340,0.1612,12,71.11,92.0,97.6,98.4,73.7
2914,50.85,1,Sardine,30,dart,348,0.1611,13,72.07,93.0,97.6,98.4,73.7
2915,110.32,1,Sandfish,65,mixed,415,0.1611,14,72.29,93.0,97.6,98.4,73.7
2916,77.40,1,Rainbow Trout,45,mixed,333,0.1611,15,73.38,94.0,97.6,98.4,73.7
2917,65.72,1,Bream,35,smooth,350,0.1611,16,73.34,94.0,97.6,98.4,73.7
2918,102.28,1,Catfish,75,mixed,335,0.1610,17,73.88,94.0,97.6,98.4,73.7
2919,75.09,1,Ghostfish,50,mixed,318,0.1610,18,73.34,94.0,97.6,98.4,73.7
2920,89.86,1,Red Mullet,55,smooth,328,0.1610,19,73.42,94.0,97.6,98.4,73.7
2921,85.97,1,Tiger Trout,60,dart,315,0.1610,20,73.34,94.0,97.6,98.4,73.7
2922,75.60,1,Slimejack,55,dart,308,0.1609,21,73.58,94.0,97.6,98.4,73.7
2923,70.17,1,Sea Cucumber,40,sinker,335,0.1609,22,73.15,94.0,97.6,98.4,73.7
2924,88.54,1,Tiger Trout,60,dart,350,0.1609,23,73.22,94.0,97.6,98.5,73.7
2925,62.09,1,Chub,35,dart,355,0.1609,24,72.71,94.0,97.6,98.5,73.7
2926,140.50,1,Octopus,95,sinker,333,0.1608,25,73.50,94.0,97.6,98.5,73.8
2927,62.40,1,Perch,35,dart,335,0.1608,26,73.59,94.0,97.6,98.5,73.8
2928,89.70,1,Red Mullet,55,smooth,318,0.1608,27,73.86,94.0,97.6,98.5,73.8
2929,82.22,1,Ghostfish,50,mixed,328,0.1608,28,74.03,94.0,97.6,98.5,73.8
2930,52.72,1,Anchovy,30,dart,360,0.1607,29,74.05,94.0,97.6,98.5,73.8
2931,83.56,1,Largemouth Bass,50,mixed,393,0.1607,30,75.11,95.0,97.6,98.5,73.8
2932,104.99,1,Sandfish,65,mixed,400,0.1607,31,74.33,95.0,97.6,98.5,73.8
2933,87.14,1,Slimejack,55,dart,318,0.1607,32,74.47,95.0,97.6,98.5,73.8
2934,71.64,1,Rainbow Trout,45,mixed,370,0.1606,33,73.83,95.0,97.6,98.5,73.8
2935,81.84,1,Halibut,50,sinker,330,0.1606,34,74.14,95.0,97.6,98.5,73.8
2936,130.14,1,Stingray,80,sinker,403,0.1606,35,75.67,96.0,97.6,98.5,73.8
2937,53.14,1,Sunfish,30,mixed,330,0.1606,36,75.71,96.0,97.6,98.5,73.8
2938,68.55,1,Sea Cucumber,40,sinker,333,0.1605,37,75.93,96.0,97.6,98.5,73.8
2939,140.02,1,Lava Eel,90,mixed,440,0.1605,38,76.26,96.0,97.6,98.5,73.9
2940,87.88,1,Pike,60,dart,318,0.1605,39,76.41,96.0,97.6,98.5,73.9
2941,59.82,1,Perch,35,dart,333,0.1605,40,75.17,96.0,97.6,98.5,73.9
2942,80.88,1,Woodskip,50,mixed,328,0.1604,41,75.35,96.0,97.6,98.5,73.9
2943,84.38,1,Lionfish,50,smooth,325,0.1604,42,75.67,96.0,97.6,98.5,73.9
2944,67.38,1,Flounder,50,sinker,333,0.1604,43,75.73,96.0,97.6,98.5,73.9
2945,119.61,1,Stingray,80,sinker,320,0.1604,44,76.61,96.0,97.6,98.5,73.9
2946,53.73,1,Sardine,30,dart,340,0.1603,45,76.29,96.0,97.6,98.5,73.9
2947,66.95,1,Red Snapper,40,mixed,320,0.1603,46,76.31,96.0,97.6,98.5,73.9
2948,120.38,1,Octopus,95,sinker,303,0.1603,47,76.98,96.0,97.6,98.5,74.0
2949,80.46,1,Lionfish,50,smooth,328,0.1603,48,77.19,96.0,97.6,98.5,74.0
2950,51.93,1,Smallmouth Bass,28,mixed,340,0.1602,49,78.00,97.0,97.6,98.5,74.0
2951,52.64,1,Anchovy,30,dart,333,0.1602,50,77.39,97.0,97.6,98.5,74.0
2952,46.69,1,Herring,25,dart,328,0.1602,51,77.05,97.0,97.6,98.5,74.0
2953,106.76,1,Eel,70,smooth,323,0.1602,52,76.86,97.0,97.6,98.5,74.0
2954,77.93,1,Tilapia,50,mixed,328,0.1601,53,77.02,97.0,97.6,98.5,74.0
2955,146.02,1,Octopus,95,sinker,438,0.1601,54,78.59,98.0,97.6,98.5,74.0
2956,83.11,1,Halibut,50,sinker,330,0.1601,55,78.66,98.0,97.6,98.5,74.0
2957,59.82,1,Chub,35,dart,318,0.1601,56,78.70,98.0,97.6,98.5,74.0
2958,63.19,1,Red Snapper,40,mixed,313,0.1600,57,78.67,98.0,97.6,98.5,74.0
2959,78.75,1,Walleye,45,smooth,335,0.1600,58,78.57,98.0,97.6,98.5,74.0
2960,53.71,1,Sardine,30,dart,355,0.1600,59,78.46,98.0,97.6,98.5,74.0
2961,93.10,1,Tiger Trout,60,dart,368,0.1600,60,78.65,98.0,97.6,98.5,74.0
2962,79.23,1,Ghostfish,50,mixed,318,0.1599,61,78.64,98.0,97.6,98.5,74.0
2963,124.33,1,Stingray,80,sinker,385,0.1599,62,79.05,98.0,97.6,98.5,74.1
2964,123.46,1,Super Cucumber,80,sinker,315,0.1599,63,79.37,98.0,97.6,98.5,74.1
2965,52.72,1,Smallmouth Bass,28,mixed,333,0.1599,64,79.36,98.0,97.6,98.5,74.1
2966,60.74,1,Chub,35,dart,333,0.1598,65,79.36,98.0,97.6,98.5,74.1
2967,132.94,1,Dorado,78,mixed,513,0.1598,66,80.06,98.0,97.6,98.5,74.2
2968,30.99,1,Carp,15,mixed,333,0.1598,67,79.52,98.0,97.6,98.5,74.2
2969,49.76,1,Smallmouth Bass,28,mixed,330,0.1598,68,79.27,98.0,97.6,98.5,74.2
2970,72.67,1,Tilapia,50,mixed,313,0.1597,69,79.24,98.0,97.6,98.5,74.2
2971,129.41,1,Super Cucumber,80,sinker,400,0.1597,70,79.78,98.0,97.6,98.5,74.3
2972,60.12,1,Perch,35,dart,338,0.1597,71,78.89,98.0,97.6,98.5,74.3
2973,77.08,1,Ghostfish,50,mixed,325,0.1597,72,79.05,98.0,97.6,98.5,74.3
2974,80.28,0,Scorpion Carp,90,dart,1370,0.1596,0,78.88,98.0,97.6,98.5,74.1
2975,77.72,1,Bullhead,46,smooth,328,0.1596,1,78.69,98.0,97.6,98.5,74.1
2976,85.37,1,Goby,55,dart,335,0.1596,2,79.72,99.0,97.6,98.5,74.1
2977,104.99,1,Sandfish,65,mixed,500,0.1596,3,79.67,99.0,97.6,98.5,74.1
2978,108.15,1,Catfish,75,mixed,308,0.1595,4,80.21,99.0,97.6,98.5,74.2
2979,114.39,1,Squid,75,sinker,305,0.1595,5,80.81,99.0,97.6,98.5,74.2
2980,61.59,1,Chub,35,dart,328,0.1595,6,80.62,99.0,97.6,98.5,74.2
2981,46.73,1,Herring,25,dart,375,0.1595,7,79.99,99.0,97.6,98.5,74.2
2982,46.29,1,Herring,25,dart,355,0.1594,8,79.81,99.0,97.6,98.5,74.2
2983,53.67,1,Chub,35,dart,330,0.1594,9,79.49,99.0,97.6,98.5,74.2
2984,68.15,1,Red Snapper,40,mixed,320,0.1594,10,79.70,99.0,97.6,98.5,74.2
2985,48.49,1,Smallmouth Bass,28,mixed,330,0.1594,11,78.55,99.0,97.6,98.5,74.2
2986,88.32,1,Pike,60,dart,423,0.1593,12,77.86,99.0,97.6,98.5,74.2
2987,65.80,1,Red Snapper,40,mixed,323,0.1593,13,77.98,99.0,97.6,98.5,74.2
2988,62.51,1,Bream,35,smooth,350,0.1593,14,77.92,99.0,97.6,98.5,74.2
2989,46.45,1,Herring,25,dart,358,0.1593,15,78.10,99.0,97.6,98.5,74.2
2990,89.33,1,Midnight Carp,55,mixed,328,0.1592,16,78.20,99.0,97.6,98.5,74.2
2991,85.18,1,Albacore,60,mixed,320,0.1592,17,78.01,99.0,97.6,98.5,74.2
2992,68.81,1,Slimejack,55,dart,320,0.1592,18,77.27,99.0,97.6,98.5,74.2
2993,119.71,1,Dorado,78,mixed,420,0.1592,19,77.89,99.0,97.6,98.5,74.3
2994,74.88,1,Walleye,45,smooth,333,0.1591,20,77.78,99.0,97.6,98.5,74.3
2995,114.35,1,Catfish,75,mixed,390,0.1591,21,78.18,99.0,97.6,98.5,74.3
2996,51.67,1,Smallmouth Bass,28,mixed,330,0.1591,22,77.82,99.0,97.6,98.5,74.3
2997,70.15,1,Largemouth Bass,50,mixed,348,0.1591,23,78.36,99.0,97.6,98.5,74.3
2998,74.39,1,Walleye,45,smooth,335,0.1590,24,78.47,99.0,97.6,98.5,74.3
2999,76.59,1,Tilapia,50,mixed,323,0.1590,25,78.56,99.0,97.6,98.5,74.3
3000,65.13,1,Red Snapper,40,mixed,328,0.1590,26,78.01,99.0,97.6,98.5,74.3
3001,64.77,1,Bream,35,smooth,363,0.1590,27,79.12,100.0,97.6,98.5,74.3
3002,48.94,1,Smallmouth Bass,28,mixed,328,0.1589,28,79.29,100.0,97.6,98.5,74.3
3003,82.25,1,Largemouth Bass,50,mixed,320,0.1589,29,79.79,100.0,97.6,98.5,74.3
3004,118.59,1,Void Salmon,80,mixed,318,0.1589,30,80.09,100.0,97.6,98.5,74.4
3005,114.59,1,Tuna,70,smooth,315,0.1589,31,80.14,100.0,97.6,98.5,74.4
3006,-24.51,0,Catfish,75,mixed,342,0.1588,0,79.57,99.0,97.6,98.5,74.2
3007,-1.01,0,Pufferfish,80,floater,487,0.1588,0,78.43,98.0,97.6,98.5,74.1
3008,57.45,1,Perch,35,dart,328,0.1588,1,78.68,98.0,97.6,98.5,74.1
3009,64.69,1,Bream,35,smooth,353,0.1588,2,78.00,98.0,97.6,98.5,74.1
3010,76.16,1,Halibut,50,sinker,323,0.1587,3,77.87,98.0,97.6,98.5,74.1
3011,93.83,1,Sandfish,65,mixed,325,0.1587,4,77.79,98.0,97.6,98.5,74.1
3012,88.38,1,Tiger Trout,60,dart,318,0.1587,5,78.11,98.0,97.6,98.5,74.1
3013,102.78,1,Sandfish,65,mixed,315,0.1587,6,78.67,98.0,97.6,98.5,74.1
3014,51.28,1,Sunfish,30,mixed,330,0.1586,7,78.67,98.0,97.6,98.5,74.1
3015,112.32,1,Squid,75,sinker,480,0.1586,8,78.69,98.0,97.6,98.5,74.1
3016,28.08,1,Carp,15,mixed,325,0.1586,9,78.20,98.0,97.6,98.5,74.1
3017,68.73,1,Sea Cucumber,40,sinker,323,0.1586,10,78.23,98.0,97.6,98.5,74.1
3018,100.70,1,Tiger Trout,60,dart,415,0.1585,11,78.22,98.0,97.6,98.5,74.1
3019,47.36,1,Herring,25,dart,340,0.1585,12,77.94,98.0,97.6,98.5,74.1
3020,74.94,1,Largemouth Bass,50,mixed,323,0.1585,13,77.79,98.0,97.6,98.5,74.1
3021,59.57,1,Chub,35,dart,328,0.1585,14,77.52,98.0,97.6,98.5,74.1
3022,63.62,1,Sea Cucumber,40,sinker,328,0.1584,15,77.40,98.0,97.6,98.5,74.1
3023,75.93,1,Halibut,50,sinker,330,0.1584,16,77.46,98.0,97.6,98.5,74.1
3024,137.90,1,Super Cucumber,80,sinker,625,0.1584,17,77.96,98.0,97.6,98.5,74.2
3025,54.49,1,Sunfish,30,mixed,325,0.1584,18,77.88,98.0,97.6,98.5,74.2
3026,46.16,1,Smallmouth Bass,28,mixed,328,0.1583,19,76.94,98.0,97.6,98.5,74.2
3027,104.58,1,Tuna,70,smooth,323,0.1583,20,77.36,98.0,97.6,98.5,74.2
3028,-37.83,0,Octopus,95,sinker,264,0.1583,0,76.08,97.0,97.6,98.5,74.0
3029,105.30,1,Blue Discus,60,dart,478,0.1582,1,76.31,97.0,97.6,98.5,74.0
3030,58.76,1,Perch,35,dart,350,0.1582,2,76.37,97.0,97.6,98.5,74.0
3031,-21.28,0,Ice Pip,85,dart,330,0.1582,0,75.33,96.0,97.6,98.5,73.9
3032,63.71,1,Bream,35,smooth,353,0.1582,1,74.91,96.0,97.6,98.5,73.9
3033,72.57,1,Halibut,50,sinker,328,0.1581,2,74.77,96.0,97.6,98.5,73.9
3034,66.95,1,Sea Cucumber,40,sinker,325,0.1581,3,74.72,96.0,97.6,98.5,73.9
3035,66.75,1,Red Snapper,40,mixed,328,0.1581,4,74.57,96.0,97.6,98.5,73.9
3036,52.27,1,Sardine,30,dart,338,0.1581,5,73.79,96.0,97.7,98.5,73.9
3037,58.65,1,Chub,35,dart,338,0.1580,6,73.85,96.0,97.7,98.5,73.9
3038,156.02,1,Dorado,78,mixed,670,0.1580,7,74.72,96.0,97.7,98.5,73.9
3039,132.44,1,Super Cucumber,80,sinker,485,0.1580,8,74.64,96.0,97.7,98.5,74.0
3040,85.97,1,Lionfish,50,smooth,335,0.1580,9,74.63,96.0,97.7,98.5,74.0
3041,51.43,1,Smallmouth Bass,28,mixed,348,0.1579,10,74.54,96.0,97.7,98.5,74.0
3042,128.17,1,Dorado,78,mixed,420,0.1579,11,75.01,96.0,97.7,98.5,74.0
3043,53.46,1,Smallmouth Bass,28,mixed,360,0.1579,12,74.71,96.0,97.7,98.5,74.0
3044,51.34,1,Anchovy,30,dart,348,0.1579,13,74.55,96.0,97.7,98.5,74.0
3045,78.98,1,Tilapia,50,mixed,328,0.1578,14,74.14,96.0,97.7,98.5,74.0
3046,95.09,1,Albacore,60,mixed,415,0.1578,15,74.55,96.0,97.7,98.5,74.0
3047,119.77,1,Void Salmon,80,mixed,450,0.1578,16,75.08,96.0,97.7,98.5,74.1
3048,73.86,1,Largemouth Bass,50,mixed,313,0.1578,17,74.62,96.0,97.7,98.5,74.1
3049,50.69,1,Sardine,30,dart,328,0.1577,18,74.32,96.0,97.7,98.5,74.1
3050,88.25,1,Red Mullet,55,smooth,325,0.1577,19,74.68,96.0,97.7,98.5,74.1
3051,30.96,1,Carp,15,mixed,328,0.1577,20,74.46,96.0,97.7,98.5,74.1
3052,54.71,1,Sardine,30,dart,360,0.1577,21,74.54,96.0,97.7,98.5,74.1
3053,148.42,1,Void Salmon,80,mixed,625,0.1576,22,74.96,96.0,97.7,98.5,74.1
3054,63.23,1,Bream,35,smooth,343,0.1576,23,74.81,96.0,97.7,98.5,74.1
3055,76.80,1,Shad,45,smooth,330,0.1576,24,74.12,96.0,97.7,98.5,74.1
3056,111.82,1,Tuna,70,smooth,315,0.1576,25,74.41,96.0,97.7,98.5,74.1
